protocol_depth,row_index,line_no,direction,source,target,native_nll,gradient_norm,scalar_energy_fraction,grouped_nll_0.5,scalar_nll_0.5,grouped_nll_1.0,scalar_nll_1.0
5,15,10080,zh2en,Saucony Peregrine 8 924 kr,Saucony Guide ISO Womens 924 kr,4.843135833740234,0.08125802874565125,0.2134416103363037,4.811172962188721,4.826535701751709,4.796974182128906,4.816215991973877
5,16,11337,en2zh,Web design Jobs for today,管理 Jobs for today,3.6626389026641846,0.18185648322105408,0.3497631549835205,3.576747179031372,3.608651638031006,3.5068297386169434,3.55888032913208
5,17,11337,zh2en,管理 Jobs for today,Web design Jobs for today,4.241894245147705,0.1281685084104538,0.5816221833229065,4.184088230133057,4.199066162109375,4.1412034034729,4.169187545776367
5,18,11385,en2zh,Press officer to the delegation.',"家里的一切,压抑到了极点。",6.5416579246521,0.13242895901203156,0.21199437975883484,6.476141452789307,6.5107340812683105,6.425799369812012,6.483807563781738
5,19,11385,zh2en,"家里的一切,压抑到了极点。",Press officer to the delegation.',6.643830299377441,0.061628106981515884,0.03431655839085579,6.611234664916992,6.636664390563965,6.576900482177734,6.626866340637207
5,20,12295,en2zh,Question: Some students have been in the state of eliminating sickness karma for a long period of time.,"弟子:有的学员长时间处于消病业的状态,始终停留在那一层次中上不去?",4.984675884246826,0.02821628749370575,0.08819599449634552,4.970774173736572,4.980915546417236,4.957980155944824,4.977984428405762
5,21,12295,zh2en,"弟子:有的学员长时间处于消病业的状态,始终停留在那一层次中上不去?",Question: Some students have been in the state of eliminating sickness karma for a long period of time.,3.4284543991088867,0.03771586716175079,0.08828935027122498,3.4092111587524414,3.4228744506835938,3.3907506465911865,3.417078733444214
5,22,12423,en2zh,Smart Retail Driven by New ICT,新ICT推动下的智能零售,6.299403667449951,0.07313770055770874,0.007734225131571293,6.269200325012207,6.303946495056152,6.250728130340576,6.33098840713501
5,23,12423,zh2en,新ICT推动下的智能零售,Smart Retail Driven by New ICT,4.206037521362305,0.1880236566066742,0.313513845205307,4.124123573303223,4.160199165344238,4.069178581237793,4.127010345458984
5,24,16097,en2zh,It is often referred to as a charitable donation from a trust that they have set up.,"他们通常称自己建立了一个信任,并以此名义进行慈善捐赠。",4.13625955581665,0.06701463460922241,0.11576864868402481,4.1065592765808105,4.126306056976318,4.086656093597412,4.119457721710205
5,25,16097,zh2en,"他们通常称自己建立了一个信任,并以此名义进行慈善捐赠。",It is often referred to as a charitable donation from a trust that they have set up.,2.82822585105896,0.04566868767142296,0.6758121848106384,2.8040432929992676,2.8081605434417725,2.778424024581909,2.790407657623291
5,26,16773,en2zh,Unbelievable price on Kubovka in Almaty (Kazakhstan) company Expochem.,介绍 Almaty (哈萨克斯坦) Expochem 企业网站。,3.8660888671875,0.20528973639011383,0.06942118704319,3.7640879154205322,3.840444326400757,3.670867443084717,3.817456007003784
5,27,16773,zh2en,介绍 Almaty (哈萨克斯坦) Expochem 企业网站。,Unbelievable price on Kubovka in Almaty (Kazakhstan) company Expochem.,3.398447275161743,0.09375040233135223,0.16814927756786346,3.348499059677124,3.3827736377716064,3.2991983890533447,3.373054265975952
5,28,17091,en2zh,System login Remember,综合管理系统 登录,4.346827030181885,0.08715921640396118,0.1402094066143036,4.3087568283081055,4.334695339202881,4.283505916595459,4.329977512359619
5,29,17091,zh2en,综合管理系统 登录,System login Remember,7.087203502655029,0.28273794054985046,0.03633876517415047,6.949321746826172,7.054755210876465,6.836545944213867,7.008134841918945
5,30,18349,en2zh,"Then went Samson down, and his father and his mother, to Timnath, and came to the vineyards of Timnath: and behold, a young lion roared against him.","1. 参孙的经历:士14:5-9参孙跟他父母下亭拿去。 到了亭拿的葡萄园,见有一只少壮狮子向他吼叫。",4.8807477951049805,0.03126825392246246,0.33418869972229004,4.866854190826416,4.873661518096924,4.8572893142700195,4.870867729187012
5,31,18349,zh2en,"1. 参孙的经历:士14:5-9参孙跟他父母下亭拿去。 到了亭拿的葡萄园,见有一只少壮狮子向他吼叫。","Then went Samson down, and his father and his mother, to Timnath, and came to the vineyards of Timnath: and behold, a young lion roared against him.",3.2205405235290527,0.03854841738939285,0.24862828850746155,3.201824903488159,3.210691213607788,3.185214042663574,3.203014373779297
6,0,43,en2zh,"Skills: Facebook Marketing , Social Media Marketing , Social Networking , YouTube","技能: Facebook营销 , 社交媒体营销 , 社交网络 , YouTube",1.3675391674041748,0.18840570747852325,0.4941929280757904,1.2740291357040405,1.3006399869918823,1.1888457536697388,1.2331587076187134
6,1,43,zh2en,"技能: Facebook营销 , 社交媒体营销 , 社交网络 , YouTube","Skills: Facebook Marketing , Social Media Marketing , Social Networking , YouTube",1.9860199689865112,0.4030085802078247,0.737343430519104,1.7807676792144775,1.808632254600525,1.5909078121185303,1.6353716850280762
6,2,146,en2zh,"In other words, if you want to create a site about beauty tips, why not focus on makeup for the face?","如果你想有一个峰与您的意见,以显示, 去获得 的gravatar !",7.389850616455078,0.16651766002178192,0.11148269474506378,7.315190315246582,7.3639116287231445,7.261161804199219,7.343128204345703
6,3,146,zh2en,"如果你想有一个峰与您的意见,以显示, 去获得 的gravatar !","In other words, if you want to create a site about beauty tips, why not focus on makeup for the face?",4.5847578048706055,0.06595321744680405,0.028634706512093544,4.5530195236206055,4.578804969787598,4.526291370391846,4.572116374969482
6,4,1659,en2zh,The eyes of the Deinonychus glinted even in the dim light.,这个疑问不止一次的出现在田歌的脑海之中了。,5.401068687438965,0.07922569662332535,0.3107762932777405,5.364408016204834,5.379960536956787,5.33651065826416,5.363567352294922
6,5,1659,zh2en,这个疑问不止一次的出现在田歌的脑海之中了。,The eyes of the Deinonychus glinted even in the dim light.,5.919998645782471,0.0852319598197937,0.09610398858785629,5.876898288726807,5.905066013336182,5.836457252502441,5.887235164642334
6,6,2307,en2zh,"After working at several graphics studios including Studio 109, he joined Nippon Design Center in 2006.","曾在IMAGE Studio 109等多家公司任职,2006年入职日本设计中心。",4.64477014541626,0.1328430473804474,0.21739569306373596,4.57641077041626,4.610251426696777,4.508747577667236,4.568171501159668
6,7,2307,zh2en,"曾在IMAGE Studio 109等多家公司任职,2006年入职日本设计中心。","After working at several graphics studios including Studio 109, he joined Nippon Design Center in 2006.",5.046688079833984,0.07920204848051071,0.07551216334104538,5.009165287017822,5.0373406410217285,4.9783782958984375,5.030116081237793
6,8,2958,en2zh,"If the CRC values are different, then it is absolutely certain that the information written to the file is not the same as the information read.","如果 CRC 数值不同,代表目前读取的文件数据与以前文件写入磁盘时的数据不同。",4.749589920043945,0.13738998770713806,0.13402536511421204,4.68596076965332,4.727444648742676,4.633669376373291,4.709712028503418
6,9,2958,zh2en,"如果 CRC 数值不同,代表目前读取的文件数据与以前文件写入磁盘时的数据不同。","If the CRC values are different, then it is absolutely certain that the information written to the file is not the same as the information read.",2.53935170173645,0.07303252071142197,0.08369750529527664,2.5054643154144287,2.5296390056610107,2.4778645038604736,2.5219712257385254
6,10,3285,en2zh,"Human Rights Watch interviewed three Rohingya men and three boys, the youngest 16, who were taken into custody at different times and in different locations in Maungdaw township.","人权观察访问到三名罗兴亚男性和三名男童,最小的16岁,分别在貌夺镇(Maungdaw)不同地点被捕。",4.981884002685547,0.09473936259746552,0.2092701941728592,4.939919948577881,4.962223052978516,4.910549163818359,4.948609828948975
6,11,3285,zh2en,"人权观察访问到三名罗兴亚男性和三名男童,最小的16岁,分别在貌夺镇(Maungdaw)不同地点被捕。","Human Rights Watch interviewed three Rohingya men and three boys, the youngest 16, who were taken into custody at different times and in different locations in Maungdaw township.",3.6813101768493652,0.12725628912448883,0.40996378660202026,3.624791145324707,3.643864393234253,3.584324598312378,3.614619255065918
6,12,8883,en2zh,And speed is your currency.,速度就是金钱。,2.539752244949341,0.1373373121023178,0.17998526990413666,2.476940870285034,2.5122156143188477,2.429367780685425,2.488286018371582
6,13,8883,zh2en,速度就是金钱。,And speed is your currency.,3.219127893447876,0.10909412056207657,0.3005983531475067,3.168311595916748,3.190734624862671,3.127295970916748,3.1664211750030518
6,14,10080,en2zh,Saucony Guide ISO Womens 924 kr,Saucony Peregrine 8 924 kr,4.21644926071167,0.19034568965435028,0.3720247745513916,4.13439416885376,4.168426990509033,4.07854700088501,4.144620418548584
6,15,10080,zh2en,Saucony Peregrine 8 924 kr,Saucony Guide ISO Womens 924 kr,5.188144683837891,0.24129194021224976,0.14356248080730438,5.07024621963501,5.144837856292725,4.964395999908447,5.107077598571777
6,16,11337,en2zh,Web design Jobs for today,管理 Jobs for today,3.2935309410095215,0.2324770838022232,0.20845624804496765,3.1830432415008545,3.244478702545166,3.087618350982666,3.20105242729187
6,17,11337,zh2en,管理 Jobs for today,Web design Jobs for today,3.556489944458008,0.08268116414546967,0.038048747926950455,3.518526792526245,3.5469589233398438,3.4934933185577393,3.5449845790863037
6,18,11385,en2zh,Press officer to the delegation.',"家里的一切,压抑到了极点。",7.069013595581055,0.11395476758480072,0.3407214879989624,7.011081218719482,7.035710334777832,6.955511093139648,7.004176616668701
6,19,11385,zh2en,"家里的一切,压抑到了极点。",Press officer to the delegation.',7.231367588043213,0.12263914942741394,0.13011394441127777,7.175403118133545,7.209399223327637,7.13124942779541,7.188807964324951
6,20,12295,en2zh,Question: Some students have been in the state of eliminating sickness karma for a long period of time.,"弟子:有的学员长时间处于消病业的状态,始终停留在那一层次中上不去?",5.044369220733643,0.05388695374131203,0.32111936807632446,5.018026828765869,5.02916955947876,4.993893146514893,5.014409065246582
6,21,12295,zh2en,"弟子:有的学员长时间处于消病业的状态,始终停留在那一层次中上不去?",Question: Some students have been in the state of eliminating sickness karma for a long period of time.,3.1000804901123047,0.047837745398283005,0.23819047212600708,3.077003240585327,3.087742567062378,3.056450605392456,3.0747392177581787
6,22,12423,en2zh,Smart Retail Driven by New ICT,新ICT推动下的智能零售,6.314823150634766,0.28065457940101624,0.6652724146842957,6.178336143493652,6.207309246063232,6.05946683883667,6.118266582489014
6,23,12423,zh2en,新ICT推动下的智能零售,Smart Retail Driven by New ICT,3.747004985809326,0.12250488996505737,0.1274559199810028,3.693265438079834,3.7292490005493164,3.6543850898742676,3.718533992767334
6,24,16097,en2zh,It is often referred to as a charitable donation from a trust that they have set up.,"他们通常称自己建立了一个信任,并以此名义进行慈善捐赠。",4.015298843383789,0.18144294619560242,0.0452766939997673,3.9296963214874268,3.9970834255218506,3.8599119186401367,3.9821126461029053
6,25,16097,zh2en,"他们通常称自己建立了一个信任,并以此名义进行慈善捐赠。",It is often referred to as a charitable donation from a trust that they have set up.,2.5744457244873047,0.1122496947646141,0.25005224347114563,2.522791624069214,2.549166440963745,2.4828970432281494,2.5294349193573
6,26,16773,en2zh,Unbelievable price on Kubovka in Almaty (Kazakhstan) company Expochem.,介绍 Almaty (哈萨克斯坦) Expochem 企业网站。,3.415153980255127,0.4736570715904236,0.08845069259405136,3.194194793701172,3.354137420654297,3.0139739513397217,3.312795400619507
6,27,16773,zh2en,介绍 Almaty (哈萨克斯坦) Expochem 企业网站。,Unbelievable price on Kubovka in Almaty (Kazakhstan) company Expochem.,3.410090446472168,0.1001555472612381,0.04787629470229149,3.362802028656006,3.401463270187378,3.323756694793701,3.3960089683532715
6,28,17091,en2zh,System login Remember,综合管理系统 登录,3.9953880310058594,0.07852990925312042,0.032412413507699966,3.958409070968628,3.98675537109375,3.929943084716797,3.982121706008911
6,29,17091,zh2en,综合管理系统 登录,System login Remember,6.623329162597656,0.13627634942531586,0.002089995425194502,6.559479713439941,6.616751670837402,6.512156963348389,6.604698657989502
6,30,18349,en2zh,"Then went Samson down, and his father and his mother, to Timnath, and came to the vineyards of Timnath: and behold, a young lion roared against him.","1. 参孙的经历:士14:5-9参孙跟他父母下亭拿去。 到了亭拿的葡萄园,见有一只少壮狮子向他吼叫。",4.933050155639648,0.06741394847631454,0.21542784571647644,4.902595043182373,4.920219421386719,4.8800225257873535,4.912196636199951
6,31,18349,zh2en,"1. 参孙的经历:士14:5-9参孙跟他父母下亭拿去。 到了亭拿的葡萄园,见有一只少壮狮子向他吼叫。","Then went Samson down, and his father and his mother, to Timnath, and came to the vineyards of Timnath: and behold, a young lion roared against him.",3.23052978515625,0.042418111115694046,0.024877434596419334,3.210160255432129,3.228389024734497,3.1919989585876465,3.228405714035034
7,0,43,en2zh,"Skills: Facebook Marketing , Social Media Marketing , Social Networking , YouTube","技能: Facebook营销 , 社交媒体营销 , 社交网络 , YouTube",1.495398998260498,0.15564700961112976,0.31312891840934753,1.420427918434143,1.4534156322479248,1.3622678518295288,1.4214004278182983
7,1,43,zh2en,"技能: Facebook营销 , 社交媒体营销 , 社交网络 , YouTube","Skills: Facebook Marketing , Social Media Marketing , Social Networking , YouTube",2.4419286251068115,0.5197555422782898,0.2043796330690384,2.1937947273254395,2.3078227043151855,2.001908302307129,2.1433701515197754
7,2,146,en2zh,"In other words, if you want to create a site about beauty tips, why not focus on makeup for the face?","如果你想有一个峰与您的意见,以显示, 去获得 的gravatar !",7.40593147277832,0.29299217462539673,0.2989982068538666,7.276436805725098,7.322826385498047,7.180626392364502,7.247722625732422
7,3,146,zh2en,"如果你想有一个峰与您的意见,以显示, 去获得 的gravatar !","In other words, if you want to create a site about beauty tips, why not focus on makeup for the face?",4.435739994049072,0.215199276804924,0.6447974443435669,4.338078022003174,4.354089260101318,4.271384239196777,4.295358657836914
7,4,1659,en2zh,The eyes of the Deinonychus glinted even in the dim light.,这个疑问不止一次的出现在田歌的脑海之中了。,5.461874485015869,0.1420316994190216,0.14180177450180054,5.396548748016357,5.436290264129639,5.350105285644531,5.416892051696777
7,5,1659,zh2en,这个疑问不止一次的出现在田歌的脑海之中了。,The eyes of the Deinonychus glinted even in the dim light.,5.7437543869018555,0.10844122618436813,0.0750669315457344,5.6899847984313965,5.730352878570557,5.640442848205566,5.718443393707275
7,6,2307,en2zh,"After working at several graphics studios including Studio 109, he joined Nippon Design Center in 2006.","曾在IMAGE Studio 109等多家公司任职,2006年入职日本设计中心。",4.650019645690918,0.17756067216396332,0.16821634769439697,4.559337615966797,4.610330581665039,4.47382116317749,4.56247615814209
7,7,2307,zh2en,"曾在IMAGE Studio 109等多家公司任职,2006年入职日本设计中心。","After working at several graphics studios including Studio 109, he joined Nippon Design Center in 2006.",4.915250301361084,0.12108109891414642,0.22741349041461945,4.855930328369141,4.8878045082092285,4.8027520179748535,4.863751411437988
7,8,2958,en2zh,"If the CRC values are different, then it is absolutely certain that the information written to the file is not the same as the information read.","如果 CRC 数值不同,代表目前读取的文件数据与以前文件写入磁盘时的数据不同。",4.608273029327393,0.16049042344093323,0.24721063673496246,4.5358405113220215,4.5737714767456055,4.479308605194092,4.547001361846924
7,9,2958,zh2en,"如果 CRC 数值不同,代表目前读取的文件数据与以前文件写入磁盘时的数据不同。","If the CRC values are different, then it is absolutely certain that the information written to the file is not the same as the information read.",2.563361644744873,0.1114087700843811,0.0954073816537857,2.5110056400299072,2.547351598739624,2.4682469367980957,2.5354487895965576
7,10,3285,en2zh,"Human Rights Watch interviewed three Rohingya men and three boys, the youngest 16, who were taken into custody at different times and in different locations in Maungdaw township.","人权观察访问到三名罗兴亚男性和三名男童,最小的16岁,分别在貌夺镇(Maungdaw)不同地点被捕。",4.860879421234131,0.11451462656259537,0.16125799715518951,4.808793544769287,4.839626312255859,4.769520282745361,4.825054168701172
7,11,3285,zh2en,"人权观察访问到三名罗兴亚男性和三名男童,最小的16岁,分别在貌夺镇(Maungdaw)不同地点被捕。","Human Rights Watch interviewed three Rohingya men and three boys, the youngest 16, who were taken into custody at different times and in different locations in Maungdaw township.",3.474088430404663,0.16136889159679413,0.16127769649028778,3.40047550201416,3.4459726810455322,3.3427250385284424,3.4284958839416504
7,12,8883,en2zh,And speed is your currency.,速度就是金钱。,2.5275847911834717,0.19153346121311188,0.22537431120872498,2.436105728149414,2.486284017562866,2.357175588607788,2.454237222671509
7,13,8883,zh2en,速度就是金钱。,And speed is your currency.,3.05194354057312,0.16080190241336823,0.14289046823978424,2.978376626968384,3.022783041000366,2.9251582622528076,3.0018839836120605
7,14,10080,en2zh,Saucony Guide ISO Womens 924 kr,Saucony Peregrine 8 924 kr,3.9359290599823,0.2539101839065552,0.1602693349123001,3.816866159439087,3.877011299133301,3.7172653675079346,3.806427240371704
7,15,10080,zh2en,Saucony Peregrine 8 924 kr,Saucony Guide ISO Womens 924 kr,4.897365570068359,0.43608221411705017,0.07622972130775452,4.6911301612854,4.849609851837158,4.508430004119873,4.818416118621826
7,16,11337,en2zh,Web design Jobs for today,管理 Jobs for today,4.111098289489746,0.9436514973640442,0.4539686143398285,3.69758939743042,3.850869655609131,3.3932175636291504,3.6561951637268066
7,17,11337,zh2en,管理 Jobs for today,Web design Jobs for today,4.3512444496154785,0.31347721815109253,0.16844521462917328,4.193802356719971,4.288151741027832,4.052657604217529,4.229767322540283
7,18,11385,en2zh,Press officer to the delegation.',"家里的一切,压抑到了极点。",7.421343803405762,0.28860893845558167,0.18985824286937714,7.257077217102051,7.312440395355225,7.095453262329102,7.180651664733887
7,19,11385,zh2en,"家里的一切,压抑到了极点。",Press officer to the delegation.',7.002020835876465,0.12780727446079254,0.0097572673112154,6.941901206970215,7.002889633178711,6.892273902893066,7.004235744476318
7,20,12295,en2zh,Question: Some students have been in the state of eliminating sickness karma for a long period of time.,"弟子:有的学员长时间处于消病业的状态,始终停留在那一层次中上不去?",5.038296699523926,0.07959391176700592,0.06932225823402405,5.00009822845459,5.032340049743652,4.966585159301758,5.029923915863037
7,21,12295,zh2en,"弟子:有的学员长时间处于消病业的状态,始终停留在那一层次中上不去?",Question: Some students have been in the state of eliminating sickness karma for a long period of time.,3.1818153858184814,0.11659763008356094,0.18452778458595276,3.1316282749176025,3.1676313877105713,3.094493865966797,3.1577670574188232
7,22,12423,en2zh,Smart Retail Driven by New ICT,新ICT推动下的智能零售,6.82023286819458,0.5041921734809875,0.3639131486415863,6.5633158683776855,6.653476238250732,6.323141574859619,6.466892242431641
7,23,12423,zh2en,新ICT推动下的智能零售,Smart Retail Driven by New ICT,4.158196926116943,0.35907432436943054,0.27940213680267334,3.9826526641845703,4.065415859222412,3.8310811519622803,3.982111930847168
7,24,16097,en2zh,It is often referred to as a charitable donation from a trust that they have set up.,"他们通常称自己建立了一个信任,并以此名义进行慈善捐赠。",4.128064155578613,0.25421538949012756,0.04947163537144661,4.008884906768799,4.102272987365723,3.9195001125335693,4.079658508300781
7,25,16097,zh2en,"他们通常称自己建立了一个信任,并以此名义进行慈善捐赠。",It is often referred to as a charitable donation from a trust that they have set up.,2.4836902618408203,0.12449634820222855,0.04091803729534149,2.425060510635376,2.4723923206329346,2.377035140991211,2.4642181396484375
7,26,16773,en2zh,Unbelievable price on Kubovka in Almaty (Kazakhstan) company Expochem.,介绍 Almaty (哈萨克斯坦) Expochem 企业网站。,3.5741302967071533,0.4562545716762543,0.1371213048696518,3.3570282459259033,3.493086814880371,3.183140277862549,3.422968626022339
7,27,16773,zh2en,介绍 Almaty (哈萨克斯坦) Expochem 企业网站。,Unbelievable price on Kubovka in Almaty (Kazakhstan) company Expochem.,3.417861223220825,0.1331847906112671,0.04201686382293701,3.3482415676116943,3.3974671363830566,3.2821686267852783,3.3641088008880615
7,28,17091,en2zh,System login Remember,综合管理系统 登录,4.655272483825684,0.1648915559053421,0.13867154717445374,4.585625171661377,4.629513740539551,4.543358325958252,4.613128662109375
7,29,17091,zh2en,综合管理系统 登录,System login Remember,6.05405330657959,0.4116782248020172,0.5048869252204895,5.899172782897949,5.935667991638184,5.814995288848877,5.8569231033325195
7,30,18349,en2zh,"Then went Samson down, and his father and his mother, to Timnath, and came to the vineyards of Timnath: and behold, a young lion roared against him.","1. 参孙的经历:士14:5-9参孙跟他父母下亭拿去。 到了亭拿的葡萄园,见有一只少壮狮子向他吼叫。",4.908350944519043,0.06905772536993027,0.3257185220718384,4.876721382141113,4.8905415534973145,4.853152751922607,4.877624034881592
7,31,18349,zh2en,"1. 参孙的经历:士14:5-9参孙跟他父母下亭拿去。 到了亭拿的葡萄园,见有一只少壮狮子向他吼叫。","Then went Samson down, and his father and his mother, to Timnath, and came to the vineyards of Timnath: and behold, a young lion roared against him.",3.1994330883026123,0.04849348962306976,0.15033403038978577,3.17720627784729,3.1906511783599854,3.1594693660736084,3.183586597442627
